company,category_main,category_sub,question,answer
현대,시승,일반,서울 외에 다른 지역에도 드라이빙라운지가 있나요?,"네, 현대자동차 드라이빙라운지는 서울·경기부터 강원, 충청, 영남, 호남, 제주까지 전국 27개 지역에서 운영되고 있습니다. 
가까운 드라이빙라운지와 시승 가능한 차량은 현대닷컴 홈페이지의 시승 신청 화면에서 편리하게 확인하실 수 있습니다."
현대,빌트인캠,일반,업데이트 할 때 에러가 발생합니다. 어떻게 해야 하나요?,"① 다운로드한 파일을 확인해 주세요.		
- 다운로드 시 파일명은 변경하지 말아주세요.	
- 다운로드 시 파일 열기 또는 압축해제 하지 마시고, 그대로 USB 메모리에 저장해 주세요.	
- 차종을 맞게 선택하셨는지 다시 한번 확인해 주세요. (동일 차종 내 동력계통별, 연식별 파일 상이)	


② USB 연결 단자를 확인해 주세요.		
- 빌트인 캠 전용 단자는 멀티미디어 USB단자와 다르게 글로브 박스 또는 콘솔 박스 내부에 위치해 있습니다. (차종별 상이)"
현대,빌트인캠,일반,스마트폰 USB 케이블 연결이 잘 안됩니다. 어떻게 해야 하나요?,"① 빌트인 캠 SW 버전을 확인하시고 최신 SW로 업그레이드해 주세요.	
- 최신 SW 버전이 아닌 경우, 스마트폰 연결시 오류가 발생할 수 있습니다.
※ 최신 SW 여부 확인 방법 : 인포테인먼트 시스템의 빌트인 캠 화면에서 '빌트인 캠 설정>빌트인 캠 소프트웨어 정보'를 선택하면 차량에 설치된 SW 정보를 확인할 수 있습니다.
최신 SW 버전 정보는 빌트인 캠 업데이트 홈페이지 공지사항을 확인하십시오.


② USB 케이블을 확인해 주세요.
- 데이터 통신이 가능한 USB 케이블 사용이 필요하며(충전용 케이블 사용 불가) 노후된 케이블 사용 시 연결이 되지 않을 수 있습니다."
현대,빌트인캠,일반,이벤트 알림을 설정했는데도 알림 메세지가 오지 않습니다. 어떻게 해야 하나요?,"① 이벤트 알림은 민감도 설정값이 3단계 이하인 경우만 제공하고 있습니다. 	
민감도 4단계 이상 설정한 경우에도, 이벤트 알림 여부와 상관없이 녹화기능은 작동하고 있으니, 걱정마세요.
※ 민감도 4,5단계 이벤트 알림 없는 이유 : 이벤트 알림은 주차 후 최대 5회까지 제공되며, 민감도를 높게 설정할 경우 정말 중요한 이벤트 알림을 받을 수 없어 민감도 보통 이하에서만 알림을 제공하고 있습니다.
※ 이벤트 알림 설정 방법 : 인포테인먼트 시스템의 빌트인 캠 화면에서 '빌트인 캠 설정>녹화>주차 중 이벤트 알림'을 선택하면 커넥티드 서비스 앱을 통해 알림을 받을 수 있습니다. 단, 커넥티드 서비스에 가입 후 앱에서도 알림을 받도록 설정하여야 합니다.


② 이벤트 알림은 불필요한 알림이 가지 않도록 차량 잠금(도난경보장치 경계 상태) 후 발생한 이벤트에 대해서만 알림을 보내고 있습니다. 녹화 기능은 작동하고 있으니, 걱정 마세요."
현대,빌트인캠,일반,녹화영상 관리 방법이 궁금합니다.,"주행 중 상시 영상은 최대 3시간, 주차 중 상시 영상은 최대 20시간, 주행/주차 중 충격감지 이벤트는 최대 40건, 수동 스위치 녹화는 최대 30건 까지 저장 가능합니다.	
저장공간 초과 시 가장 이른 녹화영상부터 자동 삭제되므로, 중요파일은 보관함[★]에 저장하시거나 사고 직후에도 차량 주행 필요 시 '주행중 녹화기능'을 꺼주세요.	
※ 주행 중 상시 / 주차 중 상시 / 주행 중 이벤트 / 주차 중 이벤트 영상은 독립적으로 분할 저장됩니다."
현대,빌트인캠,일반,USB메모리 저장버튼이 활성화가 안됩니다. 어떻게 해야 하나요?,"USB 연결 단자를 확인해 주세요. 정상적으로 연결 시 화면 상단에 USB 연결 아이콘이 표시됩니다.
빌트인 캠 전용 단자는 멀티미디어 USB단자와 다르게 글로브 박스 또는 콘솔 박스 내부에 위치해 있습니다. (차종별 상이)"
현대,현대 디지털 키,일반,디지털 키 App이 계속 자동으로 꺼지는데 어떻게 하나요?,"App이 자동으로 종료되는 현상은 크게 2가지로 나뉩니다. 각 경우에 해당하는 항목을 참고하세요.

1. 최신 버전 미지원: 현대 디지털 키 App이 최신 버전이 아닐 경우, 간혹 App이 종료될 수 있습니다. 이 경우 구글 플레이 스토어에서 App을 최신 버전으로 업데이트 하시면 정상 사용 가능합니다.

2. 보안 프로그램 충돌: 현대 디지털 키 App의 보안 솔루션 기능에서 Rooting이 탐지 될 경우 App이 자동으로 종료될 수 있습니다. 이 경우 스마트폰의 Root 권한을 사용하는 App을 삭제하시면 디지털 키 정상 사용 가능합니다.

■ 스마트폰의 Root 권한을 사용하는 App 확인 방법
구글 플레이 스토어 →“Root” 또는 “Superuser”로 검색 →해당 App 목록을 확인"
현대,현대 디지털 키,일반,"소유 차량 등록 확인은 어떻게 하나요?(중고차, 명의변경)","중고차 혹은 명의변경의 경우는 다음과 같은 절차로 차량 등록 가능합니다. (자동차 등록원부 상 ""대표 명의자""만 인증이 가능합니다.)

■ 디지털 키 APP 메뉴 [차량 인증] - [디지털 키 차량 등록 확인] - [팝업된 정보 입력]"
현대,현대 디지털 키,일반,공동명의 차량인데 차량 등록이 안되는데 어떻게 해야 하나요?,"현대 디지털 키 App은 '자동차 등록원부' 상 차량의 대표 명의자(1명)로 등재가 되어 있는 소유주 분만 인증이 가능합니다. 공동명의의 경우 역시 차량의 대표 명의자는 1명으로 대표 명의자가 키를 발급받고, 공동 명의자에게 키를 공유하는 방식으로 사용이 가능합니다.

■ 차량 대표 명의자 확인 방법
1) 인터넷 : 자동차 365(http://car365.go.kr)→ 자동차민원 대국민포털 → 등록원부발급(무료) → 차량 대표 명의자 확인"
현대,현대 디지털 키,일반,휴대폰 nfc기능이 인식이 안돼요. 어떻게 해야하나요?,금속 혹은 두꺼운 핸드폰 케이스를 사용하거나 무선 충전 패드 위에 금속류의 부착물을 장착한 경우에는 전파 간섭에 의해 현대 디지털 키 이용에 제한이 있을 수 있습니다. 이 경우 휴대폰 케이스 및 패드 부착물 제거하시면 nfc 정상 인식 및 동작 가능합니다.
현대,현대 디지털 키,일반,핀번호 잊은 경우에는 어떻게 하나요?,"홈페이지에서 마이페이지 상에 PIN 초기화 시, 탈퇴 없이도 본인인증을 하면 PIN을 새로 변경해 사용할 수 있습니다."
현대,현대 디지털 키,일반,"안드로이드 OS 버전, 블루투스 버전 확인 방법은 어떻게 되나요?","안드로이드 OS 보는 법, 블루투스 버전 확인은 스마트폰 제조사 홈페이지를 참고해 주시기 바랍니다."
현대,현대 디지털 키,일반,NFC 카드키 등록은 어떻게 하나요?,"NFC카드는 외부에서 구매가 가능해 발렛파킹 등에서 타인의 카드키를 쉽게 등록하는 것을 방지하기 위해 여러 인증 방법을 거쳐 등록이 가능합니다. NFC 카드 키 등록 방법은 다음과 같이 크게 2가지 절차로 구분됩니다.
1. NFC 카드 키 등록 인증
2. 차량 내 카드 키 등록

1. NFC 카드 키 등록 인증(3가지 방법 중 택일)
■ 블루투스 인증 방식
1) 현대 디지털 키 앱 에서 [카드 키 등록 인증] – [블루투스 인증] 선택
2) 인증 성공 메시지 확인 하고 5분 이내 [2. 차량 내 카드 키 등록] 절차 진행

■ NFC 인증 방식
1) 현대 디지털 키 앱에서 [카드 키 등록 인증] – [NFC 인증] 선택
2) 운전석/조수석 도어 손잡이에 디지털 키(스마트폰) 접촉하여 인증 수행
3) 인증 성공 메시지 확인 하고 5분 이내 [2. 차량 내 카드 키 등록] 절차 진행

■ 스마트 키 인증 방식(아이폰 사용자 포함 아반떼CN7, 쏘나타 DN8 20MY 및 이후 출시 차종에 한함)
1) 스마트 키 2개를 소지한 상태에서 차량에 탑승
2) [2. 차량 내 카드 키 등록] 절차 진행

2. 차량 내 카드 키 등록
1) 1개 이상의 스마트 FOB 키를 소지한 상태로 차량 탑승 합니다
2) 스마트폰 무선충전 패드에 카드 키를 거치합니다.
3) AVN 화면에서 '카드 키' > '등록' 버튼을 눌러 카드 키를 차량에 등록합니다."
현대,현대 디지털 키,일반,LG 핸드폰은 GPS ON 해야 디지털키 사용이 가능한가요?,LG 기종 뿐만 아니라 삼성 기종에서도 일부 제조사/통신사 전용 서비스(각종 페이 등) 사용성 때문에 GPS를 켜야 NFC와 블루투스가 동작하는 스마트폰이 있습니다. 일반적으로 GPS ON 상태를 권장합니다.
현대,현대 디지털 키,일반,법인 구매 고객은 주사용자 등록을 어떻게 하나요?,"법인 실운행 개인 고객 이용 가능합니다 (현대자동차 법인 페이지 통해 차량 등록 후 스마트폰에서 가능함)
상세 경로 : 현대자동차 홈페이지 법인 회원 가입 → 법인 로그인 → 법인 페이지 → (하단) 현대 디지털 키 주 사용자관리 → 주 사용자 등록/수정 → 개인 사용자 정보 입력 → 가입 안내 문자 발송 → 개인 스마트폰에서 등록 진행 하시면 됨 유선안내하고 문자로도 발송"
현대,현대 디지털 키,일반,데이터가 없거나 수신이 안되는 지역에서도 사용이 가능한가요?,"데이터가 없거나 수신이 안되는 지역에서 사용시 문자 나옴 (오프라인에서 15회 사용 가능, 단 사용자 고의로 데이터 차단한 경우는 사용 불가)
> 15회 사용하면 도어 오픈 불가할 수 있어 스마트키나 카드키 사용시 초기화되어 사용 가능
> 15회 카운트는 디지털 키를 사용하는 개별 행위의 카운트입니다. (예 도어오픈, 시동, 시동종료, 도어클로즈 사용하면 4회/15 사용임)
> 데이터가 연결되면 15회 카운트는 리셋됩니다. 다시 데이터 음영지역으로 들어가 사용하면 1회 카운트부터 적용됩니다."
현대,현대 디지털 키,일반,개인화 설정 방법은?,"1. 스마트폰 접촉 후 차량 문 열림 시 자동 조정 : 운전석 시트 (IMS 옵션)
2. 스마트폰으로 차량 시동 시 자동 조정 : HUD 위치 / 클러스터 세팅 / 드라이빙 모드 / AVN 설정 /아웃사이드 미러 등
* 디지털 키 NFC방식으로 (=스마트 폰키)도어 개폐 시, 시트 조정만 되고 디지털 키(=스마트 폰키)로 시동까지 걸어야 나머지 기능이 조정이 됨"
현대,현대 디지털 키,일반,아이폰에 있는 유심 뽑아서 안드로이드 공기계에 넣어서 등록 가능한가요?,"원칙적으로 안드로이드 공기계가 디지털 키 설치가 가능한 스펙이라면 USIM을 넣어서 App 설치 및 키 페어링이 가능합니다. 이상태에서 USIM을 제외해 데이터 통신을 하지 못하는 채로 키를 사용하려고 하면, 키 사용이 곧 정지됩니다.(데이터 통신 없이는 디지털 키 사용 불가) USIM을 지속적으로 아이폰/안드로이드폰에 교체해서 사용하는 경우는 당사에서 품질테스트하지 않은 비정상 사용행태이기 때문에 사용성을 보장하지 못하여 이 방법을 권장하지 않습니다."
현대,현대 디지털 키,일반,차량 등록 확인 시 업무 시간이 아니라는 메시지 팝업이 뜹니다.,"한국교통안전공단에서 운영하는 차량인증 서비스를 이용하기 때문에 해당 서버의 작동시간 외에는 정보 수신이 불가능합니다. 국가정보를 활용하는 방식이라 그쪽의 정책을 따를 수 밖에 없고, 정확한 이용 제한 시간을 당사에 사전 공지하지 않기 때문에 이용 장애 시 해당 메시지로 안내합니다."
현대,현대 디지털 키,일반,어플 삭제 후 재 설치 시 차량 정보 조회 오류가 발생합니다.,"어플 삭제 후 재설치 하는 경우는 크게 3가지로 나뉩니다. 각 경우에 해당하는 항목을 참고하세요.

1. 단순 재설치(스마트폰 기기 동일, 휴대폰 번호 동일): 앱 재설치 이후 로그인 및 본인인증을 하시면 디지털 키 정상 사용 가능합니다.

2. 기기 변경 후 재설치(스마트폰 기기 변경, 휴대폰 번호 동일): 앱 재설치 이후 로그인 및 본인인증을 하신 후 차량-휴대폰 간 페어링 절차를 진행하시면 디지털 키 정상 사용 가능합니다.

3. 기기, 번호 변경 후 재설치(스마트폰 기기 변경, 휴대폰 번호 변경): 앱 재설치 이후 로그인 및 본인인증을 하신 후 1) 발생하는 팝업창을 통한 휴대전화 변경 및 2) 차량-휴대폰 간 페어링 절차를 진행하시면 디지털 키 정상 사용 가능합니다.

※ 기기변경(2,3)을 하신 경우 다음과 같은 주의사항이 있으니 반드시 숙지하시기 바랍니다.
※ 주의사항
1) 디지털키 발급한 이력이 있는 경우 차량내 AVN에서 기존 디지털키 삭제를 먼저 진행해야 함.
2) 공유 사용자가 있는 경우 디지털키 새로 발급 후 다시 공유해 주어야 함."
현대,현대 디지털 키,일반,미지원 기종은 아예 앱스토어 '현대 디지털 키' 어플 검색 불가한가요?,"기본적으로 구글플레이에서 App을 검색할 때에는 OS 버전만 체크가 가능합니다. 미지원 스마트폰이더라도 안드로이드 OS 7.0이상의 스마트폰에서는 우선 검색 및 설치가 가능합니다. 단, App 구동 시 대상 스마트폰이 아니라는 메시지가 App에서 나오게 됩니다."
현대,현대 디지털 키,일반,홈페이지 지원기종 탭에 없지만 최신 기종 이라면 언제 업데이트 예정인가요?,"홈페이지에 기재 되어있지 않은 모델일지라도, 호환 리스트에 있는 기종보다 이후에 출시된 최신 기종이라면(안드로이드 OS 7.0 이상, 블루투스 버전 4.2 이상, TEE 지원(디지털 키 암호화 보안영역 지원))현대 디지털 키 이용이 가능합니다.

다만, 중국계 스마트폰(화웨이, 샤오미 등)및 구글전용 폰, 삼성 및 LG의 저가 라인 등은 신규 스마트폰이더라도 TEE 영역 미지원으로 설치 및 실행이 안될 수 있습니다. (App 설치 후 구동 시 대상 스마트폰이 아니라고 나옴)
홈페이지 호환 리스트에도 디지털 키를 이용 가능한 최신 기종에 대해 빠르게 업데이트 할 수 있도록 하겠습니다."
현대,기타,일반,모젠 서비스에 오류가 있을 때에는 어떻게 하나요?,"모젠고객센터(080-600-6000)로 문의 주시거나

1:1상담 문의에 올려주시면 신속하게 지원해 드리겠습니다."
현대,기타,일반,보증 수리기간이 어떻게 되나요?,"모젠 단말기의 보증수리 기간은 구입한 신차의 보증 내용 및 규약에 종속됩니다. 현대자동차의 보증수리 기간은 차종, 동력전달장치, 일반부품 등에 따라 차이가 있으며, 모젠 단말기는 일반부품의 보증기간에 따릅니다."
현대,기타,일반,ACC ON시에 바로 화면이 표시되지 않습니다.,"모젠 단말기는 ACC OFF시에 단말기의 전원을 바로 끄지 않고, 수 초 동안 상태를 확인 하고 종료합니다. 따라서 이 동안에 ACC OFF/ON을 반복하는 경우 단말의 전원종료 후 재가동이 지연되어 수초의 동작 지연 현상이 나타날 수 있습니다. 잠시만 기다리시면 됩니다."
현대,기타,일반,"사용도중 단말기가 갑자기 중지되거나, 버튼을 입력해도 말을 듣지 않습니다.","모젠은 차량용 컴퓨터로 개발되었으며, 각종 AV와 이동전화, 내비게이션 시스템과 텔레매틱스의 각 기능이 중앙처리장치(CPU)와 운영시스템(OS)에 의해서 운영되도록 개발되었습니다. 따라서, 작동 중에 소프트웨어의 충돌이 발생하거나 프로그램의 원할한 처리가 이루어지지 않는 경우, 아주 간헐적으로 단말기가 일시적으로 동작이 중지되는 경우가 발생할 수 있습니다. 이는 고장이나 단말기 시스템의 하자는 아니며, 리셋버튼을 누르시면 다시 이용하실 수 있습니다. 단말기 오른쪽 하단에 있는 리셋버튼을 누르시면 다시 작동이 가능합니다."
현대,기타,일반,단말기 모델 및 일련번호는 어디서 확인하나요?,단말기 `INFO` 버튼 → `환경 설정` 선택 → `단말기 정보` 선택
현대,기타,일반,"차안에서 음악을 듣는 데, 자꾸 길안내 방송이 나와서 신경을 쓰이게 합니다.",지도 화면 좌측 상단에 있는 `확성기` 모양의 아이콘을 선택하면 안내음이 나오지 않습니다. 다시 음성안내를 듣고자 하시면 아이콘을 다시 한번 선택하시면 됩니다.
현대,기타,일반,GPS 수신이 안됩니다. 어떻게 하나요?,"기본적으로 시동을 켠 후 약몇분동안 GPS인식되는 시간소요가 필요합니다. 그리고, GPS위성에서 발송하는 전파의 특성 상 고가 밑, 지하차도, 도심 건물 밀집 지역 등 GPS 수신 안테나가 가려지는 경우 수신 불량 상태가 발생 할 수 있습니다. 따라서 장애물이 없는 위치로 차량이 이동되면 GPS 수신 기능이 정상적으로 작동하게 됩니다. 만약 개활지 상태에서도 위성수신 상태가 불량하면 A/S망을 이용하여 GPS 수신 장치의 정비를 받으셔야 합니다."
현대,기타,일반,내비게이션의 지도 업그레이드는 어떻게 하나요?,"모젠 지도 업그레이드는 차량용 A/V 및 내비게이션 A/S를 담당하고 있는
현대 웰슨에서 수행하고 있습니다.

전국 현대자동차 23개 하이테크센터와 기아자동차 11개 직영서비스 센터에서
현대 웰슨 A/S요원이 상주 근무하고 있으며
전국 115개소의 현대 웰슨 협력점에서 지도 업그레이드가 가능합니다.

모젠고객센터 080-600-6000으로 전화주시면 지도 업그레이드 상담이 가능하며
업그레이드 가능한 가까운 서비스센터에 대한 안내를 받으실 수 있습니다."
현대,기타,일반,단말기만 별도로 충전을 해줘야 하나요?,"차량의 배터리와 연결되어 있으며, 별도의 충전은 필요없습니다."
현대,기타,일반,단말기의 벨소리를 다운로드 받을 수 있나요?,불가능 합니다. 단말기내에 이미 저장된 벨소리 중에서만 선택변경 하실 수 있습니다.
현대,기타,일반,단말기로 전화가 왔을때 전화를 받고 싶지 않다면 어떻게 해야하나요?,"전화 수신 화면에서 ""수신거부"" 버튼을 누르시면 됩니다."
현대,기타,일반,주행 중에는 단말기 조작이 안되나요?,"고객님의 안전 운행을 위해 시속 5km이상으로 주행 중에는 단말기 조작을 제한하고 있습니다.

상담원과 전화를 통해 서비스를 받는 경우가 아닌,
단말기 조작을 통해 서비스를 받기 위해서는 차를 잠시 정차한 이후에 사용하시길 바랍니다.

단, 조작 횟수가 간단한 경우에 한해서만 주행중에도 사용이 가능합니다.
예를 들어, MTS 255 단말기 기준으로 AV 조작 기능 (TV 화면은 안됨-음성만 가능),
모젠 버튼, PHONE에서 단축번호를 통한 전화연결, 내비 버튼의 현위치등록, INFO 버튼의 음성메모 및 청취기능 등은 가능합니다."
현대,기타,일반,단말기는 어디에서 판매 하나요?,"모젠 단말기는 차량 일체형으로 신규 차량구매시 옵션으로 구매하실 수 있으며, 단말기 만을 구입하여 기존에 보유하고 계신 차량에 별도로 장착 하실 수는 없습니다."
현대,기타,일반,지상파DMB 시청이 가능한 모젠 단말기의 수신지역은 어떻게 되나요?,"지상파 DMB 수신지역은 전국 7대 광역시를 포함하여 전국적으로 수신이 가능하나, 일부 음영지역에서는 수신이 되지 않습니다. 자세한 사항은 방송사에 문의주시길 바랍니다."
현대,기타,일반,월 중에 요금제를 변경하면 요금이 어떻게 청구되나요?,"모든 요금제는 변경일부터 `일할' 계산되어 청구됩니다. 요금제별 기본료, 통화요율 및 무료제공 혜택 등이 변경시점부터 적용되어 일할 계산이 됩니다."
현대,기타,일반,요금제 변경은 어떻게 하나요?,"세이브, 파워팩, 일반 요금제 이용 고객님의 경우 변경이 가능하며
모젠 서비스 가입 고객 본인이 모젠고객센터(080-600-6000 혹은 모젠 단말기 CS버튼)에 전화하여 신청하시면 됩니다.

단, 단말기별 전용 요금제인 스페셜 요금제와 프리미엄 요금제는 변경이 불가능합니다."
현대,기타,일반,요금 미납을 했을 경우 가산금은 몇%인가요?,요금 미납 시 가산금은 2%입니다. ※ 산정기준 : [기본료 + 국제통화료 + 국내통화료 + 모젠 서비스이용료 + 부가사용료 + 정보이용료]의 2%
현대,기타,일반,"혹시 길안내 서비스를 받으면, 길안내를 하는 동안 계속해서 이용 요금이 발생하는 것은 아닌가요?","길안내 서비스 이용시 길안내 정보를 수신할 때에만

데이터 요금과 비서서비스 및 ARS 음성정보 이용 음성 통화료이외에 길안내가 시행되는 동안에는 별도의 요금이 발생하지 않습니다.

단, 해당 서비스 이용을 위하여 별도의 부가 서비스 가입이 필요한

스페셜 요금제와 프리미엄 요금제는 월 정액 이용료 이외의 별도의 요금이 부과되지 않습니다."
현대,기타,일반,음성통화료와 데이터 요금은 무엇인가요?,"이동전화, 비서서비스, ARS음성정보서비스, SOS콜 이용시 음성통화료가 발생하며 이용 금액은 요금제에 따라 차이가 있습니다. 단, 해당 서비스 이용을 위해서 별도의 부가서비스 가입이 필요한 스페셜 요금제와 프리미엄 요금제는 이동전화 이용 이외의 별도의 음성통화료가 부과되지 않습니다. 길안내, 증권, 날씨 정보, 무선 인터넷 등을 이용하는 경우 별도의 데이터 요금이 부과되며 이용 금액은 요금제에 따라 차이가 있습니다. 단, 해당 서비스 이용을 위하여 별도의 부가서비스 가입이 필요한 스페셜 요금제와 프리미엄 요금제는 월 정액 이용료 이외의 별도의 데이터 요금이 부과되지 않습니다."
현대,기타,일반,모젠 요금제는 어떤 종류가 있나요?,"모젠 요금제는 `스페셜 요금제(MTS-W255/W260 단말기 전용)'와 `프리미엄 요금제 (DIS모젠(MTS-W450) 단말기 전용)' 등이 있습니다. 1. 스페셜 요금제 A. 대상 단말기 ? MTS-W255, W260 B. 대상 차종 ? 베라크루즈(2009년 7월 이후 출고), 싼타페(2009년 7월 이후 출고), 쏘나타(YF), 그랜저(2009년 2월 이후 출고 TG 그랜저 및 5G 그랜저) 스페셜 요금제는 기본서비스(안전보안, 차량관리 서비스)가 2년간 무료로 제공되며 서비스 가입 만 2년 경과 후부터 기본 서비스 이용료 월 7천 원이 부과됩니다. 유료부가서비스 이용을 위해서는 보이스 플러스 팩(이동전화/빠른길안내/비서서비스/ARS음성정보/개인정보 동기화 이용 가능, 월 기본료 9천 원, 이동전화 24원/10초, 비서서비스 500원/건 부과) 및 데이터 프리 팩(모젠 전용 무선인터넷 서비스 이용 가능, 월 정액 5천 원)에 가입하셔야 합니다. 중고차 가입 및 가입 후 명의변경시 기본 서비스 2년 무료 제공 혜택을 받으실 수 없습니다. 2. 프리미엄 요금제 A. 대상 단말기 ? DIS모젠(MTS-W450) B. 대상 차종 ? 제네시스, 에쿠스 프리미엄 요금제는 기본 서비스(안전보안, 차량관리, 개인정보동기화, ARS음성정보)가 2년간 무료로 제공됩니다. 서비스 가입 만 2년 경과 후부터 기본 서비스 이용료 월 9천 원이 부과됩니다. 유료부가서비스 이용을 위해서는 보이스 팩(이동전화 및 비서서비스, 월 기본료 4,000원, 음성통화료 24원/10초, 비서서비스 500원/건) 및 멀티미디어 팩(인포테인먼트 서비스, 월 이용료 10,000원)에 가입하셔야 합니다. 중고차 가입 및 가입 후 명의변경시에는 기본 서비스 2년 무료 제공 혜택을 받으실 수 없습니다. 단, 2008년 DIS 모젠(MTS 450) 가입고객은 기존대로 기본서비스가 1년간 무료로 제공됩니다. 3. 기타 요금제 기타 구형 모젠 단말기(MTS-150, 200, 250, 300)를 위한 `세이브, 파워팩, 일반' 요금제도 있습니다. A. 세이브 요금제 세이브 요금제는 월 기본료 12,000원에 비서서비스 이용시 건당 900원과 이동통신 이용료(음성통화(이동전화, 비서서비스, ARS음성정보, SOS 콜):28원/10초, 데이터 이용료:2원/0.5KB, 발신번호:1,000원/월)가 부과되며, 위험지역 DB업데이트시 건당 2,000원이 과금 됩니다. B. 파워팩 요금제 파워팩 요금제는 월 기본료 22,000원에 비서서비스 이용시 건당 500원과 이동통신 이용료(음성통화(이동전화, 비서서비스, ARS음성정보, SOS 콜):24원/10초, 데이터 이용료:2원/0.5KB(데이터 5,000원 한도 무료)가 부과되며, 발신번호 요금과 위험지역 DB 업데이트는 무료로 제공됩니다. C. 일반 요금제 일반 요금제는 월 기본료 28,000원에 비서 서비스 이용시 건당 300원(월5회 무료 제공)과 이동통신 이용료(음성통화:18원/10초, 데이터 이용료:2원/0.5KB, 발신번호:1,000원/월)가 부과되며, 위험지역 DB 업데이트는 무료로 제공됩니다."
현대,기타,일반,인증 비밀번호 변경은 어떻게 하나요?,"인증 비밀번호는 모젠 고객센터(080-600-6000 혹은 단말기 CS 버튼) 상담원을 통해 변경 가능합니다. 또한, 온라인에서도 고객님이 직접 변경하실 수 있습니다."
현대,기타,일반,서비스를 해지하려면 어떻게 해야 하나요?,"모젠 고객센터에서 해지 신청이 가능합니다. 상담원과 전화 통화를 통해 소정의 본인 확인 절차를 거친 후, 해지 신청서를 Fax로 접수해 주시면 됩니다."
현대,기타,일반,차량을 타인에게 양도할 때는 어떻게 해야 하나요?,차량을 타인에게 양도할 때에는 기존 계약을 반드시 해지하셔야 합니다. 차량 양수인이 서비스를 제공받기를 원하는 경우 현대/기아자동차의 지점/대리점에서 가입 신청을 하시면 서비스를 제공 받으실 수 있습니다. 차량을 양도하면서 기존 계약을 해지하지 않는 경우에는 기존 계약자에게 사용 여부와 상관없이 기본료 등 요금이 청구되므로 반드시 해지를 하시기 바랍니다.
현대,기타,일반,자동차를 바꿀 경우에는 어떻게 해야하나요?,"모젠을 옵션으로 선택한 신차를 구입하시는 경우에는 차량 계약시, 모젠 서비스 가입(대차 가입)을 신청하시고, 신차의 모젠 서비스를 개통하시기 전에 기존 계약을 해지하시면 기존에 사용하시던 번호를 계속해서 사용하실 수 있습니다. 모젠 단말기가 장착되지 않은 차를 구입하시는 경우에는 기존 서비스를 해지하시면 됩니다. 해지를 하지 않으시면 계속해서 요금이 부과될 수 있습니다."
현대,기타,일반,모젠 서비스 해지 시 필요한 서류는 무엇인가요?,"※ 해지 신청시 구비 서류 [개인] - 본인 : 신분증 - 대리인 : 전화로 고객 본인 의사 확인 가능 시 본인 및 대리인의 신분증/ 전화로 고객 본인 의사 확인 불가 시 대리인의 신분증, 위임자(인감날인), 인감증명서 - 개인사업자 : 본인(대표자)신분증, 사업자등록증 사본, 인감증명서, 직원의 신분증 혹은 재직 증명서 [법인] 사업자등록증 사본, 인감 증명서, 직원의 신분증 혹은 재직 증명서 ☞ 사망, 군입대, 해외체류 등의 경우 해당 사실을 입증하는 서류의 제출로 해지 처리가 가능합니다."
현대,기타,일반,모젠 서비스를 해지 후 단말기 사용은 전혀 불가능 한가요? 해지해도 사용할 수 있는 기능이 있나요?,"모젠 서비스 해지를 하는 경우에도 단말기 자체 기능인 길안내(교통정보 없음) 및 AV 기능 등은 이용할 수 있습니다. 그러나 해지를 하게 되면 이동전화 서비스 및 실시간 교통정보가 반영된 길안내, 교통정보 및 에어백 전개 자동통보, 도난 추적 등 안전보안 서비스를 포함한 모젠 서비스는 이용하실 수 없습니다."
현대,기타,일반,모젠단말기의 전화번호는 변경이 가능한가요?,"기존에 사용하시던 번호를 모젠 고객센터를 통해 원하시는 번호로 변경하실 수 있습니다. 다만, 번호변경을 하신 후에는 단말기에 전화번호 입력 과정을 거쳐야만 서비스를 이용할 수 있습니다. 자세한 사항은 모젠 고객센터 상담원에게 문의해 주시길 바랍니다."
현대,기타,일반,각종 변경 사항이나 문의는 어떻게 해야 하나요?,"각종 정보 변경이나 서비스 관련 문의 사항은 모젠 고객센터로 연락을 주시면 상담원이 처리해 드립니다. MTS-250,200 """"PHONE"""" 화면의 """"CS"""" 버튼을 누르시거나, 080-600-6000으로 연락하시면 됩니다. MTS-W255,W260 모젠버튼 화면의 오른쪽 하단 """"모젠센터( CS )"""" 버튼을 누르시거나 080-600-6000으로 연락하시면 됩니다. MTS-W350 모젠->전화->""""CS센터"""" 버튼을 누르시거나 080-600-6000으로 연락하시면 됩니다. MTS-W450,450 집중키 오른쪽의 모젠 화면에서 전화-> """"CS상담연결"""" 버튼을 누르시거나 080-600-6000으로 연락하시면 됩니다. MTS-300 모젠->전화화면안에 """"고객센터"""" 버튼을 누르시거나 080-600-6000으로 연락하시면 됩니다."
